index,status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price
2733,ok,8,rent,48,33,married,no,fixed,73,125.0,0.0,0.0,944,1054
2734,ok,10,owner,60,33,married,no,freelance,45,150.0,13000.0,0.0,1500,2738
2735,ok,0,parents,36,22,single,no,parttime,35,105.0,3000.0,0.0,750,1092
2736,ok,15,owner,24,64,married,yes,freelance,75,500.0,29500.0,3500.0,800,1081
2737,ok,15,parents,48,46,divorced,no,fixed,35,125.0,0.0,0.0,1000,1284
2738,ok,1,parents,18,23,single,no,parttime,35,50.0,0.0,0.0,250,1139
2739,ok,3,owner,60,30,married,no,fixed,45,95.0,3700.0,1250.0,1300,1665
2740,ok,17,rent,48,37,married,no,fixed,53,181.0,0.0,0.0,1050,1317
2741,ok,15,owner,60,45,divorced,no,fixed,35,140.0,16000.0,0.0,1000,1200
2742,ok,0,parents,48,26,single,no,fixed,35,75.0,0.0,0.0,850,1400
2743,ok,15,parents,60,34,married,no,fixed,75,182.0,3000.0,0.0,1500,1889
2744,ok,11,parents,30,27,single,no,fixed,35,117.0,0.0,0.0,600,1293
2745,ok,9,private,60,26,married,no,fixed,35,217.0,4000.0,0.0,750,1546
2746,ok,1,owner,12,61,married,no,others,35,58.0,18000.0,0.0,500,1342
2747,ok,11,owner,36,34,married,no,fixed,60,180.0,23000.0,0.0,400,1084
2748,ok,8,parents,24,23,single,no,parttime,45,110.0,0.0,0.0,900,931
2749,default,5,owner,48,40,married,yes,fixed,35,87.0,5000.0,0.0,600,1258
2750,ok,0,parents,42,21,single,no,fixed,35,75.0,0.0,0.0,900,1141
2751,ok,0,other,60,37,married,no,fixed,60,198.0,0.0,0.0,1000,1000
2752,ok,10,owner,60,40,married,yes,fixed,60,233.0,15000.0,2640.0,1400,2038
2753,ok,7,owner,30,30,married,yes,fixed,45,126.0,7000.0,0.0,500,1661
2754,default,8,parents,60,49,married,no,freelance,105,43.0,3000.0,0.0,1200,1451
2755,ok,36,owner,60,61,married,no,fixed,45,154.0,4000.0,0.0,1350,1650
2756,ok,4,owner,48,29,married,no,fixed,45,160.0,3500.0,0.0,1000,1226
2757,ok,0,parents,24,21,single,no,fixed,35,160.0,0.0,0.0,900,1681
2758,default,10,owner,60,40,married,no,fixed,45,70.0,7500.0,0.0,1388,1388
2759,ok,9,rent,60,41,married,no,fixed,72,120.0,6000.0,700.0,1600,1776
2760,ok,8,owner,36,30,married,no,freelance,45,80.0,7000.0,3000.0,1000,1734
2761,ok,9,rent,36,39,married,no,freelance,54,90.0,0.0,0.0,600,875
2762,default,1,parents,36,24,single,yes,parttime,35,120.0,0.0,0.0,250,750
2763,ok,19,owner,60,46,married,no,freelance,60,190.0,7000.0,0.0,1500,2755
2764,ok,18,owner,36,34,married,no,fixed,60,130.0,6000.0,0.0,650,1601
2765,ok,7,owner,60,28,married,no,fixed,35,111.0,3000.0,0.0,1600,1707
2766,ok,9,rent,60,43,married,no,fixed,88,280.0,0.0,0.0,850,863
2767,ok,8,rent,60,31,single,no,fixed,46,110.0,0.0,0.0,850,880
2768,default,5,rent,36,28,married,no,freelance,60,0.0,0.0,0.0,900,1200
2769,ok,30,owner,60,54,married,no,fixed,60,150.0,15000.0,0.0,1000,1388
2770,default,10,private,48,37,married,no,fixed,60,150.0,1000.0,0.0,1200,1350
2771,ok,0,owner,36,47,married,no,parttime,35,85.0,,0.0,500,700
2772,default,10,owner,36,36,married,yes,freelance,60,200.0,7000.0,0.0,1100,1250
2773,ok,9,other,48,24,single,no,fixed,45,88.0,0.0,0.0,1200,1302
2774,default,2,other,60,22,single,no,fixed,35,58.0,12000.0,0.0,1450,1600
2775,default,13,other,48,37,married,no,fixed,60,98.0,0.0,0.0,950,1365
2776,ok,24,owner,60,45,married,no,fixed,90,198.0,3500.0,0.0,900,1541
2777,ok,10,owner,60,39,married,no,freelance,60,171.0,39000.0,0.0,3000,3569
2778,ok,10,parents,36,37,single,yes,fixed,35,150.0,0.0,0.0,1000,2484
2779,default,0,other,60,23,single,no,parttime,35,0.0,0.0,0.0,1000,1084
2780,ok,7,owner,6,52,married,yes,freelance,60,0.0,9000.0,0.0,550,2136
2781,ok,8,private,48,31,married,no,fixed,60,122.0,4000.0,0.0,1400,1732
2782,ok,2,owner,60,31,married,no,fixed,60,306.0,4000.0,0.0,1000,2095
2783,ok,18,private,60,48,widow,no,freelance,45,200.0,8500.0,500.0,1300,1309
2784,ok,14,owner,60,28,married,no,fixed,60,107.0,6000.0,2500.0,950,1610
2785,ok,1,parents,24,29,single,no,parttime,35,147.0,0.0,0.0,650,1370
2786,default,25,owner,60,44,single,yes,fixed,35,100.0,3500.0,360.0,1050,1606
2787,ok,5,owner,60,31,single,no,fixed,35,172.0,8000.0,0.0,850,1934
2788,ok,4,owner,6,30,single,no,fixed,35,300.0,10000.0,0.0,750,1436
2789,ok,13,owner,36,40,widow,no,fixed,35,109.0,6000.0,3300.0,900,1073
2790,ok,11,owner,48,28,single,no,fixed,35,345.0,6000.0,0.0,830,1152
2791,default,10,owner,60,37,single,no,fixed,35,92.0,3000.0,0.0,1500,1635
2792,default,3,parents,60,35,married,yes,fixed,35,410.0,0.0,0.0,2000,2228
2793,ok,5,parents,60,21,single,no,parttime,35,70.0,0.0,0.0,1400,1550
2794,ok,8,parents,42,27,single,no,fixed,35,107.0,0.0,0.0,400,1418
2795,ok,12,owner,36,32,married,no,fixed,45,115.0,3500.0,0.0,800,1280
2796,ok,2,other,60,20,single,no,fixed,35,165.0,2000.0,0.0,1000,1275
2797,ok,0,parents,60,19,single,no,others,75,200.0,3000.0,0.0,1800,2091
2798,ok,19,owner,24,52,married,no,fixed,35,180.0,2500.0,0.0,580,1380
2799,default,2,owner,36,55,married,no,fixed,35,87.0,10000.0,0.0,1150,2000
2800,ok,19,other,60,34,married,no,fixed,75,154.0,4500.0,0.0,1600,1778
2801,ok,0,owner,36,53,separated,no,freelance,35,0.0,10000.0,2000.0,600,787
2802,default,1,parents,24,21,single,no,fixed,35,60.0,0.0,0.0,900,1486
2803,default,1,owner,24,32,married,no,parttime,45,182.0,4000.0,200.0,175,175
2804,default,2,owner,60,26,single,no,freelance,35,0.0,10000.0,4800.0,1600,1911
2805,ok,10,owner,60,50,married,no,freelance,35,0.0,3500.0,0.0,700,985
2806,ok,1,other,36,32,single,no,freelance,35,0.0,0.0,0.0,1000,1172
2807,ok,0,owner,18,26,single,no,others,35,85.0,7500.0,2600.0,600,1290
2808,ok,7,rent,36,33,separated,yes,fixed,47,115.0,0.0,0.0,645,895
2809,ok,1,other,36,46,married,no,freelance,60,0.0,0.0,0.0,660,1212
2810,ok,14,owner,18,37,married,no,fixed,60,215.0,7000.0,0.0,600,1661
2811,ok,16,owner,60,48,married,no,freelance,45,273.0,7000.0,0.0,2000,2529
2812,ok,8,parents,36,26,married,no,freelance,45,0.0,4000.0,0.0,1000,1500
2813,ok,1,parents,60,22,single,no,fixed,35,110.0,2000.0,0.0,1500,2098
2814,default,0,other,36,41,married,yes,freelance,35,0.0,0.0,0.0,1000,1600
2815,default,3,rent,36,61,married,no,fixed,41,57.0,12000.0,0.0,2500,3559
2816,ok,10,parents,48,24,single,no,fixed,35,163.0,0.0,0.0,1000,1260
2817,ok,3,parents,24,24,married,no,fixed,35,120.0,10000.0,0.0,500,650
2818,default,4,parents,60,26,single,no,fixed,35,52.0,0.0,0.0,1050,1372
2819,ok,1,rent,36,22,single,no,fixed,59,136.0,0.0,0.0,450,2050
2820,default,3,owner,36,36,married,no,freelance,90,82.0,4000.0,0.0,1300,1500
2821,ok,2,rent,48,45,married,no,freelance,47,124.0,0.0,0.0,1600,1895
2822,ok,5,parents,12,43,married,no,fixed,105,265.0,0.0,0.0,500,1114
2823,ok,5,parents,24,35,married,yes,fixed,35,189.0,3000.0,0.0,800,1828
2824,default,4,owner,60,35,married,yes,freelance,45,0.0,15000.0,3000.0,2000,2477
2825,ok,10,parents,36,28,married,no,freelance,45,230.0,0.0,0.0,1700,2300
2826,default,2,owner,60,32,married,yes,fixed,60,260.0,2500.0,450.0,1800,2400
2827,ok,30,private,36,66,single,no,fixed,35,111.0,3500.0,0.0,800,1251
2828,ok,15,other,48,33,married,no,fixed,45,125.0,0.0,0.0,1000,1587
2829,ok,0,parents,36,25,single,no,fixed,35,440.0,0.0,0.0,550,1546
2830,default,3,owner,60,40,married,yes,fixed,60,200.0,8000.0,0.0,1700,2000
2831,ok,4,rent,48,42,married,no,freelance,100,245.0,0.0,0.0,1450,1489
2832,default,4,owner,60,42,married,no,others,105,88.0,3500.0,108.0,1000,1025
2833,default,12,owner,60,35,married,no,fixed,60,92.0,3000.0,1600.0,875,875
2834,default,1,rent,60,30,married,no,parttime,84,92.0,0.0,0.0,750,900
2835,ok,18,owner,60,39,married,no,fixed,60,130.0,3500.0,0.0,1400,1471
2836,ok,12,parents,60,27,single,no,fixed,35,150.0,0.0,0.0,1350,1750
2837,ok,7,owner,60,44,married,no,fixed,45,112.0,3500.0,0.0,1450,1625
2838,ok,5,owner,60,40,married,yes,fixed,60,134.0,3500.0,0.0,1200,1291
2839,default,2,owner,60,32,married,yes,fixed,60,101.0,7000.0,2500.0,1600,1850
2840,ok,14,owner,60,29,married,no,fixed,35,143.0,5000.0,0.0,1400,1668
2841,default,5,private,72,29,married,no,fixed,45,92.0,1500.0,850.0,1450,1516
2842,default,1,other,36,40,married,yes,fixed,75,150.0,0.0,0.0,800,800
2843,ok,2,rent,48,41,separated,no,fixed,61,162.0,0.0,0.0,900,1178
2844,default,1,owner,48,34,married,no,others,60,45.0,2500.0,0.0,1000,1476
2845,ok,13,owner,24,37,single,no,fixed,35,100.0,3000.0,0.0,800,1494
2846,ok,12,owner,48,42,married,no,fixed,60,118.0,5000.0,0.0,900,1350
2847,ok,0,parents,36,22,married,no,parttime,35,72.0,0.0,0.0,650,950
2848,ok,6,parents,12,27,single,no,freelance,35,129.0,0.0,0.0,400,1777
2849,ok,3,parents,36,29,single,no,parttime,35,110.0,0.0,0.0,800,1428
2850,ok,5,owner,36,58,married,no,others,35,80.0,7000.0,0.0,750,1150
2851,ok,12,owner,36,34,married,no,fixed,60,97.0,4500.0,96.0,600,1253
2852,ok,14,owner,60,43,married,no,fixed,45,103.0,4000.0,0.0,950,1206
2853,default,0,owner,36,42,married,no,fixed,75,0.0,7000.0,0.0,2500,3058
2854,default,15,owner,60,31,married,yes,fixed,45,96.0,4000.0,0.0,960,1031
2855,default,1,private,48,55,married,no,fixed,60,94.0,8000.0,840.0,900,1050
2856,ok,7,parents,6,28,single,no,fixed,35,93.0,,0.0,600,1827
2857,ok,0,parents,60,24,single,no,fixed,35,148.0,12000.0,0.0,1150,1275
2858,ok,2,owner,60,44,married,no,fixed,75,274.0,6000.0,0.0,1600,2070
2859,ok,5,parents,60,59,married,no,others,35,140.0,5000.0,0.0,650,730
2860,ok,20,rent,48,44,widow,yes,freelance,43,77.0,0.0,0.0,550,1499
2861,ok,1,parents,36,27,single,no,fixed,35,91.0,0.0,0.0,1000,1866
2862,default,0,rent,36,34,single,no,parttime,44,85.0,0.0,0.0,325,375
2863,default,29,owner,60,50,widow,no,fixed,35,175.0,6000.0,0.0,1143,1143
2864,ok,6,ignore,24,37,married,no,fixed,75,466.0,10000.0,800.0,1678,1678
2865,ok,3,owner,48,42,married,no,fixed,45,150.0,20000.0,3000.0,1500,2163
2866,default,1,parents,48,22,single,no,parttime,35,52.0,0.0,0.0,1200,1442
2867,ok,4,rent,36,35,married,no,parttime,52,72.0,0.0,0.0,350,899
2868,ok,0,owner,36,37,married,no,freelance,60,0.0,15000.0,0.0,400,750
2869,ok,13,owner,36,50,married,no,fixed,45,139.0,1800.0,0.0,715,1683
2870,ok,12,parents,60,32,married,no,fixed,35,105.0,0.0,0.0,1400,1780
2871,ok,5,owner,60,58,married,no,freelance,45,93.0,45000.0,0.0,1500,2090
2872,ok,22,owner,48,48,married,no,freelance,75,642.0,37000.0,0.0,1000,1484
2873,ok,15,owner,60,56,married,yes,freelance,45,155.0,10500.0,0.0,1250,1392
2874,ok,30,owner,60,53,married,no,fixed,35,120.0,4000.0,0.0,1250,1401
2875,ok,3,rent,36,45,married,no,freelance,61,155.0,10000.0,0.0,1000,1500
2876,ok,20,owner,48,37,separated,no,fixed,35,165.0,8000.0,1000.0,1300,2500
2877,ok,0,parents,24,23,married,no,parttime,35,150.0,0.0,0.0,500,1175
2878,default,5,rent,60,29,married,no,fixed,56,105.0,0.0,0.0,1350,1396
2879,ok,1,parents,60,20,single,no,fixed,35,65.0,0.0,0.0,1000,1479
2880,default,5,owner,12,27,married,no,fixed,45,86.0,2500.0,0.0,1000,1600
2881,default,3,rent,60,34,married,no,freelance,45,0.0,0.0,0.0,1000,1625
2882,ok,10,rent,48,39,married,no,fixed,51,163.0,0.0,0.0,880,1345
2883,ok,3,other,60,32,married,no,freelance,35,0.0,0.0,0.0,1000,1731
2884,ok,5,owner,6,52,married,no,fixed,35,122.0,2000.0,0.0,250,1500
2885,default,4,rent,36,34,married,no,fixed,73,126.0,0.0,0.0,1000,1250
2886,default,3,owner,36,28,married,no,parttime,35,100.0,3000.0,0.0,1000,1851
2887,default,1,other,36,37,married,no,freelance,60,27.0,0.0,0.0,850,1000
2888,ok,5,owner,36,45,married,no,fixed,75,167.0,7000.0,2300.0,400,800
2889,default,14,rent,48,33,married,no,fixed,65,45.0,0.0,0.0,1300,1695
2890,ok,27,owner,36,53,married,yes,fixed,35,136.0,4000.0,0.0,350,1389
2891,ok,1,owner,48,39,married,no,fixed,45,150.0,10500.0,0.0,1300,1392
2892,ok,24,owner,18,38,married,yes,fixed,45,0.0,7000.0,90.0,300,400
2893,ok,15,owner,24,29,married,no,fixed,45,130.0,4000.0,0.0,400,899
2894,ok,20,owner,60,36,married,no,fixed,45,218.0,5000.0,2500.0,1600,2478
2895,ok,31,owner,48,57,married,yes,freelance,60,230.0,19400.0,1781.0,600,887
2896,default,0,owner,60,24,married,no,others,35,104.0,7000.0,2500.0,1350,1425
2897,ok,7,owner,36,36,married,no,fixed,45,103.0,4000.0,0.0,325,1626
2898,ok,9,rent,48,23,married,no,fixed,47,118.0,0.0,0.0,1500,1643
2899,default,0,rent,36,36,married,no,parttime,84,240.0,0.0,0.0,1050,1342
2900,ok,18,other,36,52,married,no,fixed,35,120.0,0.0,0.0,600,1418
2901,ok,19,private,60,54,married,no,fixed,45,80.0,3500.0,0.0,1300,1534
2902,ok,2,rent,36,45,single,no,fixed,45,99.0,0.0,0.0,350,555
2903,ok,8,owner,36,53,married,no,fixed,45,254.0,6000.0,0.0,350,575
2904,ok,12,owner,60,27,married,no,fixed,35,167.0,4000.0,0.0,1000,1537
2905,ok,16,rent,60,47,married,yes,fixed,72,120.0,0.0,0.0,1150,1428
2906,ok,26,owner,36,44,married,no,fixed,75,108.0,6000.0,0.0,1606,2605
2907,ok,32,owner,36,56,married,no,fixed,60,152.0,7000.0,0.0,1000,2950
2908,ok,12,private,12,41,married,no,freelance,75,111.0,20000.0,0.0,1200,2130
2909,ok,1,owner,60,59,married,no,others,45,228.0,10000.0,0.0,1150,1150
2910,ok,14,owner,48,48,married,yes,fixed,60,107.0,5000.0,0.0,850,1801
2911,ok,7,rent,60,56,married,no,fixed,55,101.0,0.0,0.0,790,1106
2912,ok,13,parents,36,27,single,no,fixed,35,105.0,0.0,0.0,500,800
2913,default,1,parents,48,36,married,no,parttime,60,150.0,0.0,0.0,1000,1148
2914,ok,0,private,60,31,married,no,freelance,45,,4500.0,0.0,1550,1954
2915,ok,5,owner,60,49,married,yes,fixed,60,125.0,14000.0,0.0,1000,1297
2916,ok,30,rent,24,53,married,no,freelance,69,240.0,25000.0,0.0,1000,2200
2917,ok,21,owner,48,53,married,no,fixed,35,110.0,3000.0,0.0,1000,1674
2918,ok,11,owner,60,38,married,no,freelance,35,122.0,3500.0,0.0,1000,1182
2919,ok,11,rent,60,50,married,no,freelance,50,152.0,0.0,0.0,1400,1637
2920,ok,4,parents,48,21,single,no,fixed,35,60.0,4000.0,0.0,600,1320
2921,default,2,rent,60,41,married,no,freelance,44,90.0,0.0,0.0,1800,2213
2922,ok,20,owner,24,46,married,no,freelance,35,40.0,17000.0,0.0,1000,1895
2923,ok,26,owner,60,54,married,no,freelance,60,186.0,80000.0,0.0,1600,2257
2924,ok,20,owner,36,48,married,no,fixed,60,131.0,3500.0,0.0,1000,2188
2925,ok,1,parents,24,26,single,no,fixed,45,153.0,18500.0,0.0,500,1505
2926,ok,8,private,36,33,married,no,freelance,45,0.0,5100.0,0.0,600,1124
2927,ok,12,private,48,37,married,no,freelance,60,100.0,9000.0,0.0,1200,1995
2928,ok,4,owner,60,37,married,no,freelance,35,128.0,18000.0,0.0,800,1560
2929,ok,4,owner,60,37,married,no,freelance,35,128.0,18000.0,0.0,800,1560
2930,default,4,private,60,43,married,yes,fixed,45,109.0,0.0,0.0,1050,1530
2931,ok,2,owner,60,33,married,no,fixed,60,198.0,4600.0,3500.0,700,760
2932,default,13,rent,48,28,married,yes,fixed,54,190.0,0.0,0.0,800,1157
2933,ok,28,owner,24,49,married,no,fixed,35,73.0,2700.0,0.0,400,500
2934,default,5,parents,24,28,single,yes,freelance,35,0.0,0.0,0.0,400,640
2935,ok,15,owner,60,32,divorced,no,freelance,35,0.0,6000.0,3300.0,1550,1612
2936,ok,21,owner,36,51,married,no,fixed,75,160.0,1500.0,0.0,900,1221
2937,ok,3,owner,60,28,married,yes,parttime,60,122.0,5000.0,1000.0,800,1484
2938,ok,2,owner,36,30,married,no,freelance,35,0.0,4000.0,0.0,1100,1850
2939,ok,14,owner,48,51,married,no,fixed,45,130.0,2000.0,0.0,1400,1700
2940,ok,6,private,60,45,married,no,fixed,60,169.0,2500.0,300.0,1250,1565
2941,ok,4,parents,24,40,single,no,fixed,35,150.0,5500.0,600.0,500,1672
2942,ok,1,rent,60,29,married,no,fixed,59,142.0,0.0,0.0,700,1344
2943,ok,5,private,36,32,married,no,fixed,75,101.0,40000.0,0.0,1400,1444
2944,default,2,parents,36,24,single,no,fixed,35,65.0,0.0,0.0,895,895
2945,ok,0,owner,60,30,single,no,parttime,35,285.0,8000.0,0.0,850,1251
2946,ok,14,private,48,42,married,no,fixed,90,151.0,8000.0,6300.0,1000,1650
2947,default,0,rent,48,49,married,no,parttime,52,72.0,0.0,0.0,500,950
2948,default,4,rent,60,34,single,no,fixed,43,80.0,0.0,0.0,1500,2218
2949,default,2,owner,36,29,single,no,freelance,35,71.0,3000.0,0.0,950,1300
2950,default,15,owner,48,50,married,yes,freelance,60,0.0,,,4000,6146
2951,default,11,owner,48,26,married,no,fixed,35,135.0,3500.0,0.0,200,1871
2952,ok,25,owner,48,48,married,yes,fixed,35,202.0,4000.0,0.0,800,1800
2953,ok,21,owner,36,50,divorced,no,freelance,35,0.0,80000.0,0.0,1250,1423
2954,default,2,owner,36,21,single,yes,freelance,35,25.0,13000.0,4000.0,1000,1200
2955,ok,20,owner,36,63,married,no,freelance,35,110.0,6000.0,0.0,1000,1675
2956,ok,9,owner,60,32,married,no,fixed,45,103.0,4500.0,0.0,1100,1293
2957,ok,15,owner,60,51,married,no,fixed,60,216.0,5000.0,0.0,1000,1200
2958,ok,5,parents,60,25,single,no,fixed,35,75.0,0.0,0.0,1200,1300
2959,default,1,other,60,32,married,yes,parttime,35,114.0,4000.0,500.0,1150,1661
2960,ok,14,owner,60,28,married,yes,fixed,35,198.0,7000.0,900.0,1000,1850
2961,ok,9,rent,48,32,married,yes,fixed,87,270.0,0.0,0.0,1000,1640
2962,ok,7,owner,12,45,widow,yes,freelance,75,200.0,15000.0,0.0,600,1130
2963,ok,1,parents,24,21,single,no,fixed,35,64.0,3000.0,0.0,700,1250
2964,ok,19,owner,24,35,married,no,fixed,60,90.0,4000.0,0.0,200,1147
2965,ok,12,owner,60,27,married,no,fixed,35,132.0,3000.0,1400.0,1400,1428
2966,ok,11,owner,60,26,married,no,fixed,35,70.0,5000.0,0.0,1050,1273
2967,ok,1,parents,48,21,single,no,parttime,35,164.0,0.0,0.0,1400,1503
2968,ok,2,owner,24,40,married,no,freelance,60,0.0,5000.0,0.0,680,1682
2969,ok,6,parents,48,37,married,no,fixed,45,179.0,0.0,0.0,1000,1530
2970,ok,5,owner,60,35,married,no,freelance,45,0.0,25000.0,0.0,1500,1850
2971,ok,25,private,60,58,married,no,fixed,35,164.0,5000.0,1000.0,1500,2000
2972,default,15,owner,60,50,widow,yes,freelance,35,25.0,15000.0,2520.0,880,951
2973,ok,5,parents,24,25,single,no,parttime,35,111.0,0.0,0.0,750,1125
2974,ok,13,owner,60,43,married,no,fixed,45,123.0,3500.0,0.0,1600,1805
2975,ok,35,rent,60,52,married,no,fixed,83,384.0,3000.0,3000.0,900,1633
2976,ok,6,parents,60,41,married,no,fixed,75,217.0,0.0,0.0,1230,1238
2977,ok,28,owner,30,54,married,no,fixed,45,234.0,15000.0,0.0,1250,2166
2978,ok,25,owner,36,50,married,no,freelance,60,0.0,25000.0,3000.0,2300,3295
2979,ok,0,owner,60,61,married,no,others,35,113.0,3000.0,0.0,1300,1726
2980,ok,20,other,48,47,married,no,fixed,45,182.0,0.0,0.0,1200,1431
2981,ok,15,parents,48,30,separated,no,fixed,35,126.0,0.0,0.0,850,1075
2982,default,5,owner,36,35,separated,no,freelance,45,,2000.0,0.0,750,975
2983,ok,3,parents,24,20,single,no,fixed,35,170.0,2000.0,0.0,500,1624
2984,ok,2,owner,48,57,married,no,fixed,45,184.0,4000.0,0.0,1000,1500
2985,default,1,owner,60,43,married,no,parttime,75,147.0,6000.0,2000.0,750,1256
2986,ok,10,owner,36,43,married,no,fixed,60,200.0,6500.0,0.0,1370,1717
2987,ok,15,owner,60,29,married,no,fixed,45,42.0,15000.0,4800.0,1500,2519
2988,default,0,rent,60,38,married,no,fixed,67,69.0,0.0,0.0,1200,1497
2989,ok,0,rent,36,25,single,no,parttime,44,93.0,0.0,0.0,800,1212
2990,default,0,owner,36,27,married,no,freelance,45,0.0,3500.0,1500.0,600,780
2991,ok,4,other,48,20,single,no,fixed,35,245.0,0.0,0.0,1126,1631
2992,default,1,rent,36,44,married,yes,fixed,54,88.0,0.0,0.0,500,650
2993,default,16,owner,60,44,married,no,fixed,35,150.0,2500.0,400.0,2000,2190
2994,ok,0,parents,12,22,single,no,others,35,42.0,0.0,0.0,200,748
2995,default,10,unk,18,47,married,yes,freelance,45,,,,700,1428
2996,ok,15,owner,48,29,married,no,freelance,45,176.0,16200.0,0.0,1400,2475
2997,ok,15,rent,24,42,married,yes,fixed,41,64.0,0.0,0.0,200,400
2998,ok,8,private,12,31,single,yes,freelance,35,0.0,5000.0,0.0,1700,2963
2999,ok,8,private,60,30,married,no,fixed,35,55.0,8000.0,5500.0,2000,2552
3000,default,4,owner,24,22,single,no,fixed,35,97.0,3216.0,0.0,1000,1000
3001,ok,11,owner,60,54,married,no,fixed,45,230.0,15000.0,0.0,1200,1415
3002,ok,5,owner,12,60,married,no,fixed,60,125.0,5000.0,0.0,400,1361
3003,default,7,rent,48,43,married,no,fixed,44,92.0,0.0,0.0,1300,1653
3004,ok,9,rent,60,31,single,no,fixed,44,87.0,0.0,0.0,1200,1364
3005,ok,12,owner,60,28,single,no,fixed,35,126.0,15000.0,0.0,1350,1381
3006,ok,5,parents,36,29,single,no,fixed,35,134.0,0.0,0.0,300,425
3007,ok,20,owner,36,49,married,no,freelance,60,0.0,44000.0,0.0,2220,2220
3008,ok,5,parents,60,23,single,no,freelance,35,85.0,0.0,0.0,948,1148
3009,ok,11,owner,36,40,married,no,fixed,45,203.0,8000.0,4000.0,900,1674
3010,ok,1,parents,18,25,single,no,parttime,35,47.0,0.0,0.0,400,1367
3011,ok,20,rent,48,46,married,no,fixed,98,230.0,0.0,0.0,650,900
3012,ok,10,owner,24,50,married,no,freelance,45,102.0,6000.0,0.0,1000,2445
3013,default,1,parents,60,26,single,no,parttime,35,0.0,0.0,0.0,2400,2599
3014,default,3,private,24,47,married,no,fixed,60,116.0,4000.0,1500.0,800,1000
3015,ok,11,owner,60,38,married,yes,fixed,60,352.0,5000.0,0.0,1300,1850
3016,ok,2,rent,60,36,single,no,fixed,52,170.0,0.0,0.0,1300,1400
3017,ok,18,owner,60,35,married,no,fixed,45,92.0,4000.0,0.0,950,1250
3018,default,15,private,48,49,married,yes,fixed,60,112.0,2000.0,1000.0,900,960
3019,default,2,rent,60,40,single,yes,fixed,104,138.0,5000.0,300.0,1700,1879
3020,ok,5,parents,12,41,married,no,freelance,35,0.0,0.0,0.0,900,1925
3021,ok,13,parents,36,34,single,no,fixed,35,90.0,0.0,0.0,500,1014
3022,default,3,private,36,53,widow,no,others,105,84.0,2500.0,500.0,700,890
3023,default,0,rent,36,27,married,no,parttime,42,72.0,0.0,0.0,700,925
3024,default,0,parents,36,23,single,no,fixed,35,200.0,0.0,0.0,1100,2095
3025,default,0,other,60,27,married,no,freelance,60,0.0,0.0,0.0,1400,1453
3026,default,0,owner,48,49,married,no,parttime,35,136.0,5000.0,1600.0,900,1178
3027,ok,9,owner,60,24,married,no,fixed,35,125.0,4000.0,0.0,1000,1174
3028,ok,12,owner,36,49,married,no,freelance,35,78.0,12000.0,2000.0,1000,1200
3029,ok,2,other,60,23,married,no,freelance,35,140.0,0.0,0.0,1400,1581
3030,default,6,parents,60,29,single,no,freelance,35,0.0,3500.0,0.0,1000,1183
3031,ok,9,rent,48,23,married,no,fixed,65,197.0,0.0,0.0,400,2305
3032,ok,22,owner,48,44,single,no,fixed,35,122.0,5000.0,0.0,900,1500
3033,default,0,private,60,39,married,no,parttime,35,85.0,1500.0,0.0,1270,1405
3034,ok,0,owner,60,27,single,no,fixed,35,87.0,15000.0,0.0,1000,1034
3035,default,18,owner,18,38,married,yes,freelance,60,93.0,20000.0,0.0,950,1350
3036,ok,10,parents,36,50,separated,no,fixed,35,86.0,0.0,0.0,700,1473
3037,default,1,private,48,63,married,no,others,35,0.0,2000.0,0.0,500,1400
3038,ok,2,other,30,21,single,no,fixed,35,53.0,5000.0,0.0,1000,1525
3039,ok,30,owner,48,53,married,no,freelance,45,0.0,38000.0,0.0,1600,2120
3040,ok,3,parents,36,28,single,no,fixed,35,91.0,0.0,0.0,1000,2050
3041,ok,15,owner,60,48,married,no,fixed,45,105.0,3000.0,0.0,250,1092
3042,ok,10,other,60,50,single,no,fixed,35,147.0,0.0,0.0,1080,1152
3043,default,1,parents,36,26,single,yes,parttime,35,335.0,0.0,0.0,600,700
